Date document;Etablissement ligne doc.;Code article;Code-barres article;Taille;Couleur;Saison;
01/02/2026;015;22055;6191114624870;XL;995;25H;;1,00;
01/02/2026;015;22060;6191114618046;L;215;25H;;1,00;
01/02/2026;015;22060;6191114618053;L;310;25H;;1,00;
01/02/2026;015;22064;6191114618831;XXL;175;25H;;1,00;
01/02/2026;015;22064;6191114618886;3XL;175;25H;;1,00;
01/02/2026;015;22080;6191114616998;L;476;25H;;1,00;
01/02/2026;015;22089;6191114619920;L;995;25H;;1,00;
01/02/2026;015;22089;6191114620001;4XL;995;25H;;1,00;
01/02/2026;015;22114;6191114645899;3XL;815;25H;;1,00;
01/02/2026;015;22116;6191114646124;M;770;25H;;1,00;
01/02/2026;015;22133;6191114625211;XXL;995;25H;;1,00;
01/02/2026;015;22137;6191114623378;L;385;25H;;1,00;
01/02/2026;015;22137;6191114623392;L;235;25H;;1,00;
01/02/2026;015;22148;6191114625563;XL;995;25H;;1,00;
01/02/2026;015;22162;6191114647206;M;995;25H;;1,00;
01/02/2026;015;22162;6191114647220;L;995;25H;;-1,00;
01/02/2026;015;22181;6191114629257;M;995;25H;;1,00;
01/02/2026;015;22183;6191114629554;XL;995;25H;;1,00;
01/02/2026;015;22199;6191114631359;S;995;25H;;1,00;
01/02/2026;015;22206;6191114630949;3XL;995;25H;;1,00;
01/02/2026;015;22207;6191114640481;XL;784;25H;;1,00;
01/02/2026;015;22209;6191114640757;XXL;815;25H;;1,00;
01/02/2026;015;22213;6191114642348;XXL;815;25H;;1,00;
01/02/2026;015;22222;6191114643406;L;685;25H;;1,00;
01/02/2026;015;22247;6191114648753;XXL;R385;25H;;1,00;
01/02/2026;015;22257;6191114650640;3XL;I195;25H;;1,00;
01/02/2026;015;22261;6191114651258;L;385;25H;;1,00;
01/02/2026;015;22262;6191114651371;L;385;25H;;1,00;
01/02/2026;015;22275;6191114652965;L;790;25H;;1,00;
01/02/2026;015;22276;6191114655843;3XL;385;25H;;1,00;
01/02/2026;015;22286;6191114654440;M;995;25H;;1,00;
01/02/2026;015;22292;6191114655683;XL;870;25H;;1,00;
01/02/2026;015;22298;6191114658257;M;R385;25H;;1,00;
